0	0.12657271	0.0048487261	0.18356215	0.44086443	0.30808921	0.27075106	0.29440226	0.52644377	0.10168739	0.10212073	0.23643154	0.45859247	0.19936503	0.74351342	0.40901617	0.099849373	0.14753321	0.19233321	0.17644335	0.088220713	0.18937544	0.33881959	0.46181639	0.64684445	0.35563753	0.13562343	0.14869903	0.16080964	0.25030242	0.28209861	0.26685729	0.11369827	0.080137889	-0.031464408	0.14836195	0.25055329	0.20397548	0.5013782	0.54612527	0.17359883	0.040872961	0.035410281	0.23101758	0.11833525	0.077459198	0.29517089	0.0090657071	0.32159786	-0.13204731	0.066790206	0.48996971	0.43865749	0.38732837	0.42954518	0.34715274	0.064466632	0.081434832	0.093161322	-0.14451135	0.2002794	0.40469865	0.09795902	0.2156963	0.19594592	0.32086431	0.13661681	0.42878185	0.079250423	0.051939552	0.13356021	0.37024521	0.169724	0.14267487	0.50301446	0.21112557	0.080252164	0.088790042	0.18773382	0.22174194	0.0065589493	0.18761258	0.45004642	0.25816097	0.26136129	0.028843156	-0.070146502	0.1576712	0.62148672	0.25771846	-0.014690928	0.043083677	0.2016605	0.12105701	0.19383479	0.19334656	0.18268528	0.37486027	0.55793879	0.15032244	0.11858287	0.10710848	0.16980881	0.23138014	0.069264782	0.014849107	0.066245766	0.06838932	0.17481006	0.10790098	0.12912968	0.30578197	0.39305886	0.53477484	0.10389644	0.13006382	0.11661946	0.30286707	0.1571281	0.13682098	0.43633238	0.12037795	0.20713351	-0.14815658	0.2575563	-0.037539074	0.39597149	0.2835496	0.33446245	0.17631546	0.033112584	0.079785813	0.082231513	-0.015850297	0.18098236	0.098553928	0.21288636	0.24032173	0.23713538	0.12052091	0.19977258	0.28036345	0.08423267	0.11679615	0.2615181	0.44592908	0.11482083	0.19241928	0.38661242	0.089768025	0.28921613	0.097255253	0.18942705	0.041105282	-0.12699578	0.2091707	-0.31009331	0.51949624	0.11585442	0.22568206	-0.019232119	-0.28393495	0.14773062	-0.06463797	0.070122988	-0.040487117	0.24261215
0.12657271	0	0.4160117	0.5544719	0.25269193	0.52782621	0.51375796	0.64971696	0.42837669	0.4439601	0.73136987	0.22687462	0.013884642	0.29242037	0.15193302	0.34715588	0.2869704	0.20263321	0.55303175	0.73801108	0.72654481	0.76045991	0.39019886	0.033762991	0.1897454	0.22762437	0.49271591	0.499169	0.57023096	0.33296419	0.30568042	0.45650487	0.45655635	0.57337846	0.36541065	0.54614156	0.36451744	0.56448765	-0.050721145	0.0071564064	0.61161012	0.3055937	0.33946285	0.74522743	0.47229599	0.4732601	0.28864968	0.39120893	0.3271941	0.33961073	0.71338576	0.22919847	0.38051503	0.29135607	0.24007631	0.10012208	0.85886312	0.72231257	0.62813521	0.45022174	0.62762831	0.11513011	0.12583659	0.025382202	0.43872658	0.41891038	0.51816965	0.04483451	0.51978965	0.27975184	0.57190007	0.25619769	0.54263409	0.54818581	0.25261639	0.90580893	0.49989693	0.45311222	0.26279322	0.50318167	0.48818165	0.52121258	0.40926171	0.53766709	0.8015113	0.36249753	-0.084232303	0.36258791	0.2278833	0.44014736	0.26886576	0.2234615	0.72193888	0.75358094	0.77830498	0.77356869	0.41532021	0.30690607	0.24317448	0.19392192	0.46069992	0.45538358	0.47087277	0.39441954	0.20363829	0.081632858	0.49386113	0.52031675	0.40812247	0.42977091	0.11889784	0.51569492	0.12358087	-0.11671518	0.52467192	0.5373603	0.23924038	0.75979901	0.45807879	0.37449706	0.25201054	0.40307825	0.41153706	0.18655444	0.7148787	0.45255774	0.41214812	0.39768526	0.2172308	0.38985009	0.83813919	0.71309245	0.66697942	0.59393987	0.63923328	0.38309565	0.19821098	-0.087719799	0.61601559	0.47131673	0.49521372	0.066341616	0.44909669	0.25129345	0.63751549	0.42526075	0.61287555	0.51009944	0.46582843	0.32083288	0.12168108	0.30048924	-0.14221893	0.39135782	0.092257116	0.32151526	-0.18760871	0.33672915	0.50014686	0.23560895	0.25074924	-0.26534606	0.5604322	0.2884096	-0.09291796	-0.11863381	0.23949205
0.0048487261	0.4160117	0	0.78921308	0.070001269	0.27245172	0.37450003	0.567962	0.16476504	0.37627934	0.2096911	0.35184759	0.07356712	0.40716427	0.1228885	0.38919909	0.67870864	0.40951567	0.50924035	0.61849353	0.51271998	0.54528924	0.44704151	0.1231023	0.089668942	0.33566273	0.58987343	0.83599013	0.7649894	0.30956755	0.39031246	0.26946092	0.62294926	0.78168775	0.50467106	0.72057923	0.39731786	0.67514981	-0.050748071	0.10478388	0.74733375	-0.27993832	0.44625176	0.39514579	0.82945647	0.67066772	0.30466328	0.66888928	0.50634754	0.41894266	0.45286482	0.24956581	0.23654876	0.30556032	0.10544227	0.056688685	0.45713941	0.51997675	0.69791964	0.38184647	0.65629492	0.23602108	-0.00029516601	-0.23639773	0.42119836	0.36403096	0.73576033	0.056898077	0.51397587	0.42912425	0.53466133	0.42557854	0.65350028	0.75116205	0.10983829	0.47621736	0.85601474	0.78428195	0.24757945	0.37597164	0.34256943	0.5760299	0.027970924	0.29678001	0.45192239	0.46614537	-0.11492062	0.21573761	0.11002749	0.37242953	0.6113317	0.21040959	0.43913625	0.60690175	0.50602598	0.55633194	0.35558849	0.4089859	0.13501312	0.39127726	0.58610398	0.82995422	0.7799589	0.33339053	0.10726672	0.15408031	0.79473107	0.80985	0.54935471	0.70969387	0.028585724	0.56491225	0.12070187	-0.057298841	0.84180381	-0.083866548	0.35454188	0.41920226	0.81555131	0.28453324	0.070912157	0.71859628	0.5389933	0.33765112	0.28997944	0.42488386	0.25741336	0.32363683	0.16391385	0.30468885	0.40532757	0.54112633	0.66185397	0.56588759	0.5444758	0.30196641	-0.12571923	0.05954295	0.48281693	0.12156318	0.77659015	-0.017575619	0.44129279	0.35953711	0.39263243	0.23683896	0.74076959	0.76270008	0.015296956	0.13971414	-0.17789698	0.15141617	-0.18178977	0.29890822	0.24037181	0.072220871	-0.45058443	-0.026831071	0.44904111	0.0020093479	0.088205201	-0.016580025	0.50921956	0.52876105	0.15279338	-0.11805451	0.082832204
0.18356215	0.5544719	0.78921308	0	0.11582711	0.37126577	0.58704487	0.72151689	0.31132752	0.44687663	0.30997759	0.55549579	0.25175173	0.47331277	0.31388179	0.48847641	0.76985433	0.6171835	0.56428377	0.79552926	0.59592467	0.71780147	0.48101822	0.23735613	0.22610969	0.59006022	0.73688499	0.91329253	0.92130158	0.36742503	0.38887758	0.32503674	0.77153942	0.9034724	0.64893355	0.87443001	0.58703857	0.80010306	0.13908816	0.24951404	0.89823276	-0.24779197	0.49174885	0.47290724	0.9083476	0.7867308	0.46508142	0.79824414	0.75252737	0.53593394	0.61264127	0.44965258	0.32786236	0.35698337	0.19312969	0.23266349	0.56688832	0.65191489	0.79645644	0.47575347	0.7026849	0.28445877	0.24512723	-0.082234788	0.56438492	0.4815522	0.89708219	0.26999892	0.70145578	0.4458599	0.56982058	0.57857627	0.70299375	0.8609011	0.14763957	0.63452615	0.82190981	0.95239645	0.23990776	0.42561981	0.46562112	0.66318591	0.13018398	0.38571222	0.60368444	0.56666662	-0.11404108	0.2394175	0.21493234	0.37062666	0.74500709	0.42292268	0.51501965	0.77853024	0.62768662	0.69226406	0.44920414	0.43325	0.22336216	0.53815534	0.70897673	0.8797357	0.88352777	0.37765561	0.1045826	0.14761446	0.86581639	0.88561457	0.59435042	0.84274815	0.16778068	0.63652918	0.22104006	0.00048598896	0.89073585	0.0094941623	0.3619328	0.57372876	0.85100265	0.32860119	0.18302683	0.76868223	0.74350196	0.38927837	0.44601997	0.47494964	0.27858138	0.29503555	0.23203888	0.43366207	0.49977127	0.64959388	0.77406149	0.70970237	0.65376775	0.2428709	-0.11281138	0.11177264	0.65812666	0.18410445	0.89297173	0.11462592	0.59536215	0.39937783	0.48397729	0.4275124	0.78586794	0.82927833	0.058663196	0.30196472	-0.054713946	0.2686733	-0.15297226	0.42391811	0.28663585	0.20353501	-0.46439292	0.14868574	0.54286532	0.066536099	0.12184955	-0.065910068	0.55328551	0.53534029	0.16105367	-0.037143643	0.22990975
0.44086443	0.25269193	0.070001269	0.11582711	0	0.65528069	0.42080284	0.39893709	0.5845766	0.57042824	0.37657192	0.0027007692	-0.003561759	-0.12600412	0.48261475	0.20139743	0.13965859	0.090712223	0.53572631	0.30382315	0.24451248	0.33591344	0.34009173	-0.052460307	0.43476946	0.19224049	0.2884287	0.18427745	0.18682066	0.68785636	0.063648676	0.28761251	0.35097297	0.13871312	0.083280478	0.15025647	0.27105085	0.14779858	0.26832484	0.0082900125	0.21437676	0.15996638	-0.28483714	0.54377078	0.17048354	0.24325415	0.097937842	0.12559034	0.14694403	-0.0034259594	0.22579055	0.22264691	0.49498068	0.77592364	0.13857538	0.32736149	0.17892067	0.25037581	0.20609523	0.12906056	0.39687822	-0.19347113	0.29576712	0.27988786	0.45879735	0.59820023	0.15128557	0.18824348	0.19127154	0.35707489	0.27332223	0.2733424	0.042435488	0.26996853	0.69130898	0.34895776	0.2222066	0.090318915	0.49380094	0.61048017	0.39022138	0.44165621	0.50002058	0.58937222	0.41502767	-0.054111138	0.0043440658	-0.077022028	0.52609213	0.22557601	0.045554237	0.073372795	0.5243185	0.18480156	0.28809726	0.3397811	0.42026929	0.13421334	0.16779158	0.13016605	0.25705257	0.15480303	0.18539949	0.6390049	5.2804044e-05	0.2344329	0.22258446	0.12119637	0.098089109	0.24100659	-0.07292791	0.12749161	0.23108624	0.24178869	0.24990114	0.31388332	-0.1077474	0.40531872	0.15203901	0.60249054	-0.11370983	0.26723659	0.20732981	0.058932376	0.35926317	0.0067458489	0.74751136	0.59302098	0.21932977	0.28110266	0.21154146	0.27333859	0.15625117	0.20293695	0.30059564	-0.11369636	0.14706694	0.032354348	0.44433158	0.57844237	0.16202927	0.23815121	0.26026704	0.17045222	0.41709145	0.13534475	0.13249423	0.31870321	0.48025871	0.35153174	0.41184811	0.34712379	-0.1349067	0.16849695	-0.083559302	0.38609266	-0.10729063	0.36193129	0.43802491	0.40021138	0.13261891	0.022321882	0.30831763	-0.18267072	0.25565333	-0.052739819	0.18101789
0.30808921	0.52782621	0.27245172	0.37126577	0.65528069	0	0.54808205	0.64179908	0.62146039	0.67404186	0.52451141	0.10138528	0.058000083	0.25308228	0.30533813	0.61152239	0.29836322	0.18834386	0.52431627	0.49334513	0.50418815	0.49934538	0.31961466	0.15674791	0.42138126	0.10524865	0.39982503	0.40754335	0.45340148	0.59282525	0.36802371	0.36311426	0.48163733	0.37647326	0.3268965	0.26442692	0.30843696	0.55392425	0.033002864	0.14851792	0.41982526	0.15258488	0.10589911	0.69855794	0.41217667	0.32469063	0.23969431	0.26911545	0.16891551	0.26045053	0.42913778	0.20625803	0.54721467	0.73373059	0.23946519	0.049646203	0.3876229	0.40285324	0.45467269	0.31511434	0.56776546	0.085136361	0.30401005	0.12608746	0.3141248	0.62839769	0.3779108	0.079646999	0.3263275	0.60808607	0.5612426	0.25874808	0.45619395	0.43790455	0.50661719	0.60419833	0.42129366	0.37689626	0.75715931	0.84220725	0.50101347	0.67289908	0.6027214	0.6726452	0.60713451	0.21223207	0.10399618	0.44502818	0.49878831	0.74124192	0.22444843	0.13769002	0.64670955	0.44854936	0.47827759	0.56058139	0.37173175	0.53032662	0.41327723	0.085808556	0.34076413	0.3699277	0.40402358	0.57564145	0.16511281	0.35366991	0.417632	0.3273574	0.37139609	0.3434457	-0.10369952	0.60069501	0.45223967	0.1637855	0.46859167	0.35884004	0.28450346	0.62450762	0.4004248	0.39327079	0.073545046	0.41605015	0.28043957	0.075831829	0.48485031	0.35990727	0.74516788	0.79201942	0.18815573	0.13589552	0.3994178	0.40247008	0.4345349	0.36573397	0.48630459	0.39345974	0.06288178	0.10078613	0.37539988	0.53564463	0.37816971	0.11599808	0.37889249	0.57795796	0.6143676	0.47438111	0.48430708	0.44305238	0.56384392	0.34196423	0.29659803	0.38549931	-0.10004586	0.30044146	0.096842429	0.33061279	-0.23312562	0.32812433	0.5479716	0.47451532	0.16901378	-0.018402345	0.53915313	-0.0012183569	0.24353398	-0.015232685	0.27765121
0.27075106	0.51375796	0.37450003	0.58704487	0.42080284	0.54808205	0	0.82201391	0.29906296	0.470124	0.41298727	0.70932988	0.4050647	0.41747821	0.55588686	0.54237695	0.5655619	0.62060226	0.45659622	0.65667329	0.47069273	0.63905812	0.42090152	0.11976194	0.21425546	0.64939523	0.61690477	0.48477149	0.67380302	0.38285579	0.16298787	0.29578251	0.60145293	0.48410899	0.39884646	0.67819211	0.65100118	0.45193499	0.34572789	0.35762983	0.58593071	0.054936356	0.20195292	0.54712392	0.49617202	0.64067057	0.67366817	0.56551464	0.68124653	0.34215952	0.4953875	0.61901144	0.67554435	0.50972343	0.29137031	0.50137889	0.40922851	0.56493789	0.43915899	0.54034139	0.49470444	0.10893614	0.40215294	0.35953824	0.4699065	0.70543734	0.56014711	0.57084579	0.73437352	0.29616603	0.29600359	0.5545852	0.37908078	0.54608954	0.4756718	0.62468565	0.42854816	0.53347546	0.12103412	0.50541873	0.84445228	0.66743021	0.15705162	0.37391435	0.64439787	0.72592886	0.031009697	0.30634192	0.45797681	0.31946308	0.48641499	0.54780357	0.46564519	0.57043313	0.54838699	0.57445421	0.37487935	0.31995502	0.11858008	0.6458408	0.61951357	0.39740884	0.64602246	0.36208869	0.00052331579	-0.0078656126	0.52841291	0.46672213	0.38577944	0.64138232	0.32786513	0.32022273	0.37509203	0.13293518	0.54657766	0.29290739	0.066289541	0.62972821	0.40459907	0.55195192	0.1040106	0.58449104	0.78845225	0.41532151	0.49399905	0.60555205	0.55847644	0.30086916	0.48119926	0.64950657	0.47388435	0.63292384	0.47036227	0.56400511	0.5008368	0.19978429	-0.035545949	0.21658814	0.54788266	0.34307833	0.59254207	0.57261582	0.71668834	0.130649	0.31975056	0.27739312	0.41378466	0.50652246	0.43217107	0.53416151	0.37959207	0.54736345	-0.10111922	0.16883563	0.058197715	0.26981113	-0.26319287	0.50927664	0.57245805	0.42454956	0.38871464	-0.031012247	0.33024905	0.15479985	0.27252866	0.011721291	0.45736763
0.29440226	0.64971696	0.567962	0.72151689	0.39893709	0.64179908	0.82201391	0	0.43912529	0.5393473	0.44323408	0.60894707	0.30523023	0.45716039	0.51482375	0.59517553	0.60442185	0.54838492	0.57364834	0.72827887	0.60407539	0.71342238	0.39372798	0.20977758	0.29155588	0.60324059	0.67764219	0.64929299	0.76679847	0.48945771	0.29250961	0.37088823	0.70344936	0.62501491	0.49160086	0.73278734	0.6080658	0.65791849	0.16734425	0.30987365	0.74439398	0.03790404	0.3343436	0.66521817	0.65801001	0.72307795	0.58554847	0.6472519	0.63852907	0.43296888	0.59512592	0.52343875	0.63337887	0.54438201	0.38039303	0.34361554	0.56016439	0.64936695	0.56215201	0.54466805	0.61885424	0.25448798	0.37024572	0.22609247	0.52957231	0.69919449	0.68936405	0.39210909	0.72345115	0.44095029	0.55330094	0.57105293	0.57913846	0.66438663	0.4703688	0.72854555	0.59613031	0.65516044	0.29225178	0.64784562	0.7735154	0.81752994	0.28772854	0.45666547	0.66933474	0.69933165	0.07094384	0.43251887	0.52141108	0.53237359	0.56175997	0.50613981	0.64364229	0.66237857	0.64505337	0.69771679	0.42460288	0.50549273	0.32339848	0.60793782	0.6977178	0.54984941	0.7047327	0.51847971	0.034407624	0.034255734	0.65402576	0.59267177	0.44851573	0.72435668	0.26695008	0.56686041	0.41161959	0.11392914	0.70851987	0.27567628	0.30324128	0.6856448	0.56958052	0.61165049	0.21865441	0.67756644	0.73925949	0.37838639	0.62209628	0.68795069	0.634877	0.50813234	0.50887046	0.59255824	0.58185167	0.70055239	0.56543602	0.61767443	0.59200332	0.39594133	-0.022218165	0.14921755	0.62717793	0.42670901	0.66263564	0.41787345	0.72602546	0.23281983	0.54831051	0.42437307	0.65834297	0.62856161	0.46064561	0.4937254	0.27812216	0.51442366	-0.13699682	0.28861393	0.12606018	0.23873433	-0.30156736	0.39333898	0.64857277	0.40083072	0.35174767	-0.053146045	0.43581934	0.28306352	0.2432269	-0.0351409	0.46863783
0.52644377	0.42837669	0.16476504	0.31132752	0.5845766	0.62146039	0.29906296	0.43912529	0	0.5475865	0.40393094	0.079389674	0.21400139	0.20918355	0.42442516	0.47723871	0.16827773	0.1161384	0.51517745	0.4356901	0.33908728	0.47904252	0.39413034	0.3075446	0.70030164	0.12708296	0.21705449	0.3228545	0.2743284	0.61819901	0.43068207	0.43484374	0.32238994	0.32190281	0.2272797	0.19288773	0.24751135	0.46668517	0.26956056	0.26976674	0.3296375	0.080374703	0.12422013	0.54579535	0.28134373	0.19220133	0.18510382	0.19117746	0.20249689	0.10956948	0.3631261	0.2898697	0.4617325	0.59507379	0.35379566	0.18103541	0.33085926	0.31997092	0.31356598	0.036040456	0.44383501	0.18148669	0.20710911	0.090669154	0.46856635	0.45425925	0.25244944	0.17308213	0.1216012	0.47186438	0.5737947	0.24232165	0.41384236	0.3306294	0.34536278	0.45433852	0.30010891	0.25449563	0.60469252	0.56582274	0.17954731	0.39859945	0.70956217	0.69225849	0.49201415	0.00045338578	0.016316774	0.27203372	0.43642839	0.45012522	0.13247702	0.051163543	0.54804545	0.38611957	0.39983582	0.45760945	0.44092205	0.38117262	0.47225241	-0.025442807	0.15985209	0.30679197	0.25719553	0.54236229	0.1751704	0.28349956	0.22937079	0.26805455	0.39577684	0.2077278	-0.088495582	0.47369512	0.31084694	0.33489889	0.32388031	0.29729487	0.24265155	0.51182498	0.31043891	0.29469657	0.23043874	0.26599053	0.16844567	-0.053864199	0.45204895	0.11381063	0.52047651	0.55426793	0.16629385	0.096818894	0.32885018	0.30588626	0.27481805	0.22177333	0.39693472	0.21139003	0.18259592	0.095311393	0.4988186	0.46603462	0.29391405	0.060247418	0.20039129	0.38703604	0.70133914	0.49031925	0.40860362	0.39427446	0.43393144	0.2843368	0.25719843	0.25318301	-0.0087643491	0.32783549	0.092214656	0.30861195	-0.10711462	0.36026739	0.32200521	0.26504136	0.074345313	-0.25828643	0.44909078	0.10181486	0.047948996	-0.045417026	0.21621447
0.10168739	0.4439601	0.37627934	0.44687663	0.57042824	0.67404186	0.470124	0.5393473	0.5475865	0	0.39404152	0.193318	0.085448121	0.27669351	0.30819199	0.46531871	0.39312438	0.23820373	0.78142447	0.62947168	0.5697942	0.58730778	0.48894486	0.11971041	0.51634442	0.22542958	0.5231507	0.49312649	0.47069381	0.78133613	0.31205537	0.24859764	0.54063324	0.51385339	0.47511751	0.3689672	0.43926142	0.60533309	0.1748824	0.095515167	0.44738329	-0.11883308	0.13092466	0.61041303	0.47763189	0.49100768	0.20913603	0.42134844	0.24577416	0.37769948	0.51894331	0.29468521	0.4880436	0.73800802	0.2411248	0.25153486	0.30597021	0.57199724	0.54392353	0.41468437	0.72972637	0.072382041	0.36086673	0.040252821	0.68287726	0.53428119	0.42944665	0.19489075	0.37164254	0.6172356	0.61847863	0.38895884	0.54112259	0.51553848	0.27292892	0.56550245	0.53003618	0.44883447	0.60698494	0.63435402	0.41980866	0.61720545	0.40950541	0.73510085	0.5939091	0.16971344	0.074721155	0.20661207	0.33968773	0.41242379	0.35197683	0.13278258	0.74057673	0.50549107	0.55448533	0.6343349	0.54995035	0.32712657	0.21124047	0.15256416	0.45512464	0.47587972	0.44415155	0.70336606	0.047225394	0.37875436	0.49068665	0.44465284	0.35051443	0.435465	0.047114403	0.45786757	0.23498876	0.0004895881	0.54683537	0.1680658	0.097804033	0.57364128	0.43873567	0.4644993	-0.10593291	0.41398226	0.28125445	0.26102625	0.5023019	0.30238722	0.53949473	0.57909366	0.17639233	0.27587289	0.40728896	0.53490532	0.4885059	0.52339564	0.64014538	0.14837188	-0.069536916	-0.023856217	0.65463382	0.41807192	0.44152883	0.11384781	0.42934545	0.3917708	0.60150459	0.38227706	0.51855081	0.48129185	0.31728718	0.34522545	0.24278004	0.33443577	-0.23498721	0.38346413	0.17058788	0.27019338	-0.13516863	0.24277929	0.58294986	0.3234267	0.13555406	0.18050345	0.55570836	0.11423713	0.2558227	0.016346633	0.16723054
